"lab","subject","scenario","attribution","punishment","outcome","prison","mental_inst","free"
48,"48_63","jealous_rage",0,4,"free",0,0,1
48,"48_64","inoperable",1,6,"mental_inst",0,1,0
48,"48_65","operable",0,3,"prison",1,0,0
48,"48_66","inoperable",1,1,"mental_inst",0,1,0
48,"48_67","operable",0,6,"prison",1,0,0
48,"48_68","inoperable",1,7,"free",0,0,1
48,"48_69","jealous_rage",0,6,"prison",1,0,0
48,"48_70","inoperable",1,4,"mental_inst",0,1,0
48,"48_71","inoperable",0,5,"prison",1,0,0
48,"48_72","inoperable",1,2,"free",0,0,1
48,"48_73","inoperable",0,2,"free",0,0,1
48,"48_74","operable",1,3,"mental_inst",0,1,0
48,"48_75","operable",0,7,"free",0,0,1
48,"48_76","jealous_rage",1,4,"mental_inst",0,1,0
48,"48_77","inoperable",0,7,"mental_inst",0,1,0
48,"48_78","jealous_rage",1,7,"free",0,0,1
48,"48_79","operable",0,2,"free",0,0,1
48,"48_80","jealous_rage",1,2,"prison",1,0,0
49,"49_1","operable",0,2,"prison",1,0,0
49,"49_2","inoperable",1,7,"mental_inst",0,1,0
49,"49_3","inoperable",0,3,"prison",1,0,0
49,"49_4","operable",1,4,"prison",1,0,0
49,"49_5","operable",0,2,"mental_inst",0,1,0
49,"49_6","inoperable",1,6,"free",0,0,1
49,"49_7","inoperable",0,5,"prison",1,0,0
49,"49_8","inoperable",1,5,"prison",1,0,0
49,"49_9","inoperable",0,2,"mental_inst",0,1,0
49,"49_10","inoperable",1,4,"free",0,0,1
49,"49_11","operable",0,2,"free",0,0,1
49,"49_12","inoperable",1,5,"prison",1,0,0
49,"49_13","operable",0,6,"mental_inst",0,1,0
49,"49_14","operable",1,5,"mental_inst",0,1,0
49,"49_15","inoperable",0,6,"mental_inst",0,1,0
49,"49_16","inoperable",1,2,"prison",1,0,0
49,"49_17","inoperable",0,2,"prison",1,0,0
49,"49_18","jealous_rage",1,7,"prison",1,0,0
49,"49_19","jealous_rage",0,6,"prison",1,0,0
49,"49_20","operable",1,2,"prison",1,0,0
49,"49_21","jealous_rage",0,7,"free",0,0,1
49,"49_22","jealous_rage",1,6,"mental_inst",0,1,0
49,"49_23","jealous_rage",0,3,"prison",1,0,0
49,"49_24","inoperable",1,6,"free",0,0,1
49,"49_25","inoperable",0,1,"mental_inst",0,1,0
49,"49_26","inoperable",1,4,"free",0,0,1
49,"49_27","operable",0,3,"free",0,0,1
49,"49_28","jealous_rage",1,5,"mental_inst",0,1,0
49,"49_29","inoperable",0,7,"free",0,0,1
49,"49_30","jealous_rage",1,3,"prison",1,0,0
49,"49_31","jealous_rage",0,1,"prison",1,0,0
49,"49_32","inoperable",1,6,"mental_inst",0,1,0
49,"49_33","operable",0,7,"mental_inst",0,1,0
49,"49_34","operable",1,6,"mental_inst",0,1,0
49,"49_35","inoperable",0,3,"prison",1,0,0
49,"49_36","inoperable",1,4,"free",0,0,1
49,"49_37","operable",0,4,"mental_inst",0,1,0
49,"49_38","operable",1,6,"mental_inst",0,1,0
49,"49_39","operable",0,5,"prison",1,0,0
49,"49_40","operable",1,2,"prison",1,0,0
49,"49_41","inoperable",0,3,"free",0,0,1
49,"49_42","jealous_rage",1,3,"free",0,0,1
49,"49_43","inoperable",0,4,"prison",1,0,0
49,"49_44","jealous_rage",1,4,"mental_inst",0,1,0
49,"49_45","inoperable",0,4,"prison",1,0,0
49,"49_46","jealous_rage",1,7,"free",0,0,1
49,"49_47","jealous_rage",0,1,"free",0,0,1
49,"49_48","operable",1,3,"mental_inst",0,1,0
49,"49_49","jealous_rage",0,1,"prison",1,0,0
49,"49_50","inoperable",1,7,"prison",1,0,0
49,"49_51","jealous_rage",0,3,"prison",1,0,0
49,"49_52","operable",1,4,"mental_inst",0,1,0
49,"49_53","jealous_rage",0,3,"prison",1,0,0
49,"49_54","operable",1,3,"mental_inst",0,1,0
49,"49_55","jealous_rage",0,7,"prison",1,0,0
49,"49_56","inoperable",1,7,"prison",1,0,0
49,"49_57","inoperable",0,2,"mental_inst",0,1,0
49,"49_58","jealous_rage",1,6,"prison",1,0,0
49,"49_59","jealous_rage",0,5,"free",0,0,1
49,"49_60","inoperable",1,4,"free",0,0,1
49,"49_61","inoperable",0,3,"free",0,0,1
49,"49_62","operable",1,1,"free",0,0,1
49,"49_63","operable",0,5,"mental_inst",0,1,0
49,"49_64","inoperable",1,2,"mental_inst",0,1,0
49,"49_65","jealous_rage",0,7,"free",0,0,1
49,"49_66","jealous_rage",1,3,"free",0,0,1
49,"49_67","inoperable",0,2,"free",0,0,1
49,"49_68","inoperable",1,7,"prison",1,0,0
49,"49_69","operable",0,2,"free",0,0,1
49,"49_70","jealous_rage",1,7,"prison",1,0,0
49,"49_71","inoperable",0,1,"mental_inst",0,1,0
49,"49_72","jealous_rage",1,1,"prison",1,0,0
49,"49_73","inoperable",0,3,"mental_inst",0,1,0
49,"49_74","operable",1,2,"prison",1,0,0
49,"49_75","jealous_rage",0,3,"prison",1,0,0
49,"49_76","jealous_rage",1,5,"free",0,0,1
49,"49_77","jealous_rage",0,3,"mental_inst",0,1,0
49,"49_78","operable",1,3,"free",0,0,1
49,"49_79","inoperable",0,3,"mental_inst",0,1,0
49,"49_80","inoperable",1,5,"prison",1,0,0
50,"50_1","operable",0,1,"free",0,0,1
50,"50_2","operable",1,1,"prison",1,0,0
50,"50_3","jealous_rage",0,1,"mental_inst",0,1,0
50,"50_4","inoperable",1,3,"free",0,0,1
50,"50_5","jealous_rage",0,1,"prison",1,0,0
50,"50_6","operable",1,4,"free",0,0,1
50,"50_7","operable",0,7,"prison",1,0,0
50,"50_8","inoperable",1,6,"free",0,0,1
50,"50_9","inoperable",0,5,"mental_inst",0,1,0
50,"50_10","inoperable",1,6,"mental_inst",0,1,0
50,"50_11","jealous_rage",0,5,"prison",1,0,0
50,"50_12","operable",1,4,"free",0,0,1
50,"50_13","operable",0,7,"free",0,0,1
50,"50_14","inoperable",1,5,"free",0,0,1
50,"50_15","jealous_rage",0,2,"mental_inst",0,1,0
50,"50_16","inoperable",1,1,"prison",1,0,0
50,"50_17","jealous_rage",0,2,"free",0,0,1
50,"50_18","jealous_rage",1,5,"prison",1,0,0
50,"50_19","jealous_rage",0,2,"free",0,0,1
50,"50_20","jealous_rage",1,7,"prison",1,0,0
50,"50_21","jealous_rage",0,5,"mental_inst",0,1,0
50,"50_22","inoperable",1,5,"prison",1,0,0
50,"50_23","inoperable",0,4,"mental_inst",0,1,0
50,"50_24","inoperable",1,7,"free",0,0,1
50,"50_25","operable",0,4,"free",0,0,1
50,"50_26","operable",1,4,"prison",1,0,0
50,"50_27","jealous_rage",0,1,"free",0,0,1
50,"50_28","inoperable",1,7,"mental_inst",0,1,0
50,"50_29","inoperable",0,1,"free",0,0,1
50,"50_30","operable",1,6,"free",0,0,1
50,"50_31","inoperable",0,3,"prison",1,0,0
50,"50_32","jealous_rage",1,2,"prison",1,0,0
50,"50_33","operable",0,5,"free",0,0,1
50,"50_34","jealous_rage",1,1,"free",0,0,1
50,"50_35","operable",0,1,"prison",1,0,0
50,"50_36","operable",1,7,"mental_inst",0,1,0
50,"50_37","inoperable",0,7,"mental_inst",0,1,0
50,"50_38","operable",1,5,"mental_inst",0,1,0
50,"50_39","jealous_rage",0,2,"prison",1,0,0
50,"50_40","jealous_rage",1,5,"prison",1,0,0
50,"50_41","jealous_rage",0,5,"prison",1,0,0
50,"50_42","jealous_rage",1,1,"prison",1,0,0
50,"50_43","jealous_rage",0,2,"free",0,0,1
50,"50_44","operable",1,3,"mental_inst",0,1,0
50,"50_45","inoperable",0,3,"prison",1,0,0
50,"50_46","inoperable",1,6,"mental_inst",0,1,0
50,"50_47","inoperable",0,4,"prison",1,0,0
50,"50_48","jealous_rage",1,1,"prison",1,0,0
50,"50_49","jealous_rage",0,1,"free",0,0,1
50,"50_50","inoperable",1,4,"prison",1,0,0
50,"50_51","inoperable",0,5,"prison",1,0,0
50,"50_52","jealous_rage",1,2,"prison",1,0,0
50,"50_53","jealous_rage",0,4,"prison",1,0,0
50,"50_54","inoperable",1,2,"mental_inst",0,1,0
50,"50_55","jealous_rage",0,7,"mental_inst",0,1,0
50,"50_56","operable",1,7,"mental_inst",0,1,0
50,"50_57","inoperable",0,3,"prison",1,0,0
50,"50_58","inoperable",1,4,"free",0,0,1
50,"50_59","jealous_rage",0,3,"mental_inst",0,1,0
50,"50_60","jealous_rage",1,6,"free",0,0,1
50,"50_61","jealous_rage",0,5,"mental_inst",0,1,0
50,"50_62","inoperable",1,4,"prison",1,0,0
50,"50_63","operable",0,4,"prison",1,0,0
50,"50_64","jealous_rage",1,1,"free",0,0,1
50,"50_65","inoperable",0,6,"mental_inst",0,1,0
50,"50_66","jealous_rage",1,7,"mental_inst",0,1,0
50,"50_67","inoperable",0,6,"free",0,0,1
50,"50_68","jealous_rage",1,1,"prison",1,0,0
50,"50_69","operable",0,2,"free",0,0,1
50,"50_70","operable",1,6,"mental_inst",0,1,0
50,"50_71","operable",0,6,"prison",1,0,0
50,"50_72","jealous_rage",1,4,"free",0,0,1
50,"50_73","operable",0,3,"mental_inst",0,1,0
50,"50_74","operable",1,6,"prison",1,0,0
50,"50_75","inoperable",0,1,"prison",1,0,0
50,"50_76","inoperable",1,2,"mental_inst",0,1,0
50,"50_77","operable",0,3,"free",0,0,1
50,"50_78","inoperable",1,7,"free",0,0,1
50,"50_79","operable",0,6,"free",0,0,1
50,"50_80","inoperable",1,5,"mental_inst",0,1,0
51,"51_1","inoperable",0,6,"mental_inst",0,1,0
51,"51_2","jealous_rage",1,5,"free",0,0,1
51,"51_3","inoperable",0,4,"mental_inst",0,1,0
51,"51_4","jealous_rage",1,2,"prison",1,0,0
51,"51_5","inoperable",0,3,"mental_inst",0,1,0
51,"51_6","inoperable",1,5,"free",0,0,1
51,"51_7","jealous_rage",0,5,"mental_inst",0,1,0
51,"51_8","jealous_rage",1,4,"prison",1,0,0
51,"51_9","operable",0,3,"prison",1,0,0
51,"51_10","operable",1,2,"prison",1,0,0
51,"51_11","jealous_rage",0,5,"free",0,0,1
51,"51_12","operable",1,1,"mental_inst",0,1,0
51,"51_13","jealous_rage",0,2,"mental_inst",0,1,0
51,"51_14","operable",1,6,"free",0,0,1
51,"51_15","operable",0,5,"mental_inst",0,1,0
51,"51_16","jealous_rage",1,2,"mental_inst",0,1,0
51,"51_17","operable",0,7,"free",0,0,1
51,"51_18","inoperable",1,2,"mental_inst",0,1,0
51,"51_19","inoperable",0,2,"mental_inst",0,1,0
51,"51_20","inoperable",1,5,"prison",1,0,0
51,"51_21","jealous_rage",0,3,"mental_inst",0,1,0
51,"51_22","inoperable",1,6,"mental_inst",0,1,0
51,"51_23","operable",0,1,"prison",1,0,0
51,"51_24","operable",1,1,"mental_inst",0,1,0
51,"51_25","inoperable",0,6,"mental_inst",0,1,0
51,"51_26","jealous_rage",1,2,"prison",1,0,0
51,"51_27","inoperable",0,6,"mental_inst",0,1,0
51,"51_28","inoperable",1,7,"prison",1,0,0
51,"51_29","jealous_rage",0,7,"prison",1,0,0
51,"51_30","inoperable",1,7,"free",0,0,1
51,"51_31","inoperable",0,4,"mental_inst",0,1,0
51,"51_32","inoperable",1,1,"free",0,0,1
51,"51_33","operable",0,7,"prison",1,0,0
51,"51_34","inoperable",1,4,"free",0,0,1
51,"51_35","jealous_rage",0,7,"mental_inst",0,1,0
51,"51_36","inoperable",1,1,"prison",1,0,0
51,"51_37","inoperable",0,5,"free",0,0,1
51,"51_38","inoperable",1,6,"free",0,0,1
51,"51_39","inoperable",0,6,"prison",1,0,0
51,"51_40","jealous_rage",1,2,"prison",1,0,0
51,"51_41","jealous_rage",0,5,"mental_inst",0,1,0
51,"51_42","operable",1,6,"mental_inst",0,1,0
51,"51_43","inoperable",0,6,"free",0,0,1
51,"51_44","operable",1,3,"mental_inst",0,1,0
51,"51_45","operable",0,6,"mental_inst",0,1,0
51,"51_46","operable",1,1,"free",0,0,1
51,"51_47","operable",0,2,"free",0,0,1
51,"51_48","jealous_rage",1,1,"prison",1,0,0
51,"51_49","inoperable",0,2,"mental_inst",0,1,0
51,"51_50","jealous_rage",1,7,"free",0,0,1
51,"51_51","jealous_rage",0,4,"prison",1,0,0
51,"51_52","jealous_rage",1,4,"prison",1,0,0
51,"51_53","inoperable",0,4,"prison",1,0,0
51,"51_54","jealous_rage",1,5,"free",0,0,1
51,"51_55","operable",0,6,"prison",1,0,0
51,"51_56","jealous_rage",1,2,"mental_inst",0,1,0
51,"51_57","operable",0,1,"free",0,0,1
51,"51_58","jealous_rage",1,3,"mental_inst",0,1,0
51,"51_59","inoperable",0,5,"prison",1,0,0
51,"51_60","inoperable",1,3,"free",0,0,1
51,"51_61","operable",0,1,"prison",1,0,0
51,"51_62","jealous_rage",1,6,"prison",1,0,0
51,"51_63","operable",0,1,"mental_inst",0,1,0
51,"51_64","operable",1,7,"prison",1,0,0
51,"51_65","inoperable",0,5,"prison",1,0,0
51,"51_66","jealous_rage",1,1,"prison",1,0,0
51,"51_67","operable",0,4,"free",0,0,1
51,"51_68","operable",1,2,"free",0,0,1
51,"51_69","jealous_rage",0,3,"prison",1,0,0
51,"51_70","operable",1,3,"mental_inst",0,1,0
51,"51_71","operable",0,1,"free",0,0,1
51,"51_72","jealous_rage",1,6,"free",0,0,1
51,"51_73","inoperable",0,5,"mental_inst",0,1,0
51,"51_74","inoperable",1,2,"free",0,0,1
51,"51_75","operable",0,1,"free",0,0,1
51,"51_76","jealous_rage",1,3,"mental_inst",0,1,0
51,"51_77","operable",0,5,"free",0,0,1
51,"51_78","operable",1,4,"mental_inst",0,1,0
51,"51_79","jealous_rage",0,4,"mental_inst",0,1,0
51,"51_80","inoperable",1,1,"free",0,0,1
52,"52_1","operable",0,1,"free",0,0,1
52,"52_2","operable",1,5,"prison",1,0,0
52,"52_3","inoperable",0,2,"free",0,0,1
52,"52_4","inoperable",1,1,"mental_inst",0,1,0
52,"52_5","inoperable",0,1,"free",0,0,1
52,"52_6","operable",1,4,"mental_inst",0,1,0
52,"52_7","jealous_rage",0,5,"mental_inst",0,1,0
52,"52_8","jealous_rage",1,3,"prison",1,0,0
52,"52_9","operable",0,4,"prison",1,0,0
52,"52_10","inoperable",1,7,"mental_inst",0,1,0
52,"52_11","inoperable",0,2,"mental_inst",0,1,0
52,"52_12","inoperable",1,7,"prison",1,0,0
52,"52_13","operable",0,3,"prison",1,0,0
52,"52_14","operable",1,2,"free",0,0,1
52,"52_15","operable",0,2,"prison",1,0,0
52,"52_16","jealous_rage",1,6,"free",0,0,1
52,"52_17","inoperable",0,7,"prison",1,0,0
52,"52_18","operable",1,5,"mental_inst",0,1,0
52,"52_19","jealous_rage",0,1,"free",0,0,1
52,"52_20","operable",1,6,"free",0,0,1
52,"52_21","operable",0,2,"prison",1,0,0
52,"52_22","operable",1,3,"free",0,0,1
52,"52_23","inoperable",0,3,"mental_inst",0,1,0
52,"52_24","jealous_rage",1,6,"mental_inst",0,1,0
52,"52_25","jealous_rage",0,3,"mental_inst",0,1,0
52,"52_26","inoperable",1,5,"prison",1,0,0
52,"52_27","jealous_rage",0,6,"free",0,0,1
52,"52_28","jealous_rage",1,5,"free",0,0,1
52,"52_29","operable",0,1,"mental_inst",0,1,0
52,"52_30","jealous_rage",1,1,"free",0,0,1
52,"52_31","operable",0,1,"mental_inst",0,1,0
52,"52_32","operable",1,7,"free",0,0,1
52,"52_33","operable",0,5,"mental_inst",0,1,0
52,"52_34","jealous_rage",1,4,"mental_inst",0,1,0
52,"52_35","jealous_rage",0,1,"mental_inst",0,1,0
52,"52_36","inoperable",1,2,"prison",1,0,0
52,"52_37","inoperable",0,7,"mental_inst",0,1,0
52,"52_38","operable",1,2,"free",0,0,1
52,"52_39","jealous_rage",0,4,"mental_inst",0,1,0
52,"52_40","jealous_rage",1,7,"prison",1,0,0
52,"52_41","inoperable",0,4,"mental_inst",0,1,0
52,"52_42","inoperable",1,3,"prison",1,0,0
52,"52_43","jealous_rage",0,7,"prison",1,0,0
52,"52_44","operable",1,6,"free",0,0,1
52,"52_45","jealous_rage",0,2,"prison",1,0,0
52,"52_46","inoperable",1,5,"free",0,0,1
52,"52_47","inoperable",0,5,"mental_inst",0,1,0
52,"52_48","inoperable",1,2,"prison",1,0,0
52,"52_49","jealous_rage",0,2,"prison",1,0,0
52,"52_50","operable",1,7,"prison",1,0,0
52,"52_51","operable",0,5,"prison",1,0,0
52,"52_52","inoperable",1,6,"free",0,0,1
52,"52_53","inoperable",0,2,"free",0,0,1
52,"52_54","jealous_rage",1,2,"prison",1,0,0
52,"52_55","jealous_rage",0,7,"free",0,0,1
52,"52_56","operable",1,4,"mental_inst",0,1,0
52,"52_57","operable",0,5,"prison",1,0,0
52,"52_58","operable",1,5,"prison",1,0,0
52,"52_59","jealous_rage",0,7,"free",0,0,1
52,"52_60","operable",1,1,"free",0,0,1
52,"52_61","inoperable",0,6,"mental_inst",0,1,0
52,"52_62","operable",1,3,"free",0,0,1
52,"52_63","operable",0,3,"mental_inst",0,1,0
52,"52_64","jealous_rage",1,2,"mental_inst",0,1,0
52,"52_65","operable",0,5,"free",0,0,1
52,"52_66","operable",1,6,"prison",1,0,0
52,"52_67","inoperable",0,7,"mental_inst",0,1,0
52,"52_68","inoperable",1,2,"prison",1,0,0
52,"52_69","jealous_rage",0,3,"free",0,0,1
52,"52_70","operable",1,7,"prison",1,0,0
52,"52_71","jealous_rage",0,1,"prison",1,0,0
52,"52_72","inoperable",1,1,"mental_inst",0,1,0
52,"52_73","inoperable",0,1,"free",0,0,1
52,"52_74","operable",1,7,"mental_inst",0,1,0
52,"52_75","jealous_rage",0,5,"mental_inst",0,1,0
52,"52_76","jealous_rage",1,7,"free",0,0,1
52,"52_77","operable",0,2,"free",0,0,1
52,"52_78","jealous_rage",1,3,"free",0,0,1
52,"52_79","operable",0,7,"prison",1,0,0
52,"52_80","inoperable",1,3,"free",0,0,1
53,"53_1","jealous_rage",0,3,"prison",1,0,0
53,"53_2","operable",1,5,"prison",1,0,0
53,"53_3","operable",0,1,"prison",1,0,0
53,"53_4","jealous_rage",1,3,"free",0,0,1
53,"53_5","inoperable",0,7,"mental_inst",0,1,0
53,"53_6","jealous_rage",1,6,"mental_inst",0,1,0
53,"53_7","inoperable",0,3,"free",0,0,1
53,"53_8","operable",1,7,"prison",1,0,0
53,"53_9","inoperable",0,6,"mental_inst",0,1,0
53,"53_10","jealous_rage",1,5,"prison",1,0,0
53,"53_11","jealous_rage",0,5,"free",0,0,1
53,"53_12","inoperable",1,3,"mental_inst",0,1,0
53,"53_13","operable",0,7,"free",0,0,1
53,"53_14","inoperable",1,4,"mental_inst",0,1,0
53,"53_15","operable",0,2,"prison",1,0,0
53,"53_16","jealous_rage",1,5,"prison",1,0,0
53,"53_17","operable",0,1,"free",0,0,1
53,"53_18","inoperable",1,7,"free",0,0,1
53,"53_19","jealous_rage",0,2,"prison",1,0,0
53,"53_20","jealous_rage",1,6,"free",0,0,1
53,"53_21","inoperable",0,2,"mental_inst",0,1,0
53,"53_22","inoperable",1,3,"prison",1,0,0
53,"53_23","inoperable",0,4,"prison",1,0,0
53,"53_24","inoperable",1,6,"prison",1,0,0
53,"53_25","operable",0,2,"free",0,0,1
53,"53_26","jealous_rage",1,5,"free",0,0,1
53,"53_27","operable",0,4,"prison",1,0,0
53,"53_28","jealous_rage",1,5,"mental_inst",0,1,0
53,"53_29","inoperable",0,4,"free",0,0,1
53,"53_30","operable",1,3,"mental_inst",0,1,0
53,"53_31","operable",0,2,"mental_inst",0,1,0
53,"53_32","operable",1,2,"free",0,0,1
53,"53_33","operable",0,1,"free",0,0,1
53,"53_34","inoperable",1,6,"prison",1,0,0
53,"53_35","operable",0,1,"prison",1,0,0
53,"53_36","jealous_rage",1,2,"free",0,0,1
53,"53_37","inoperable",0,5,"free",0,0,1
53,"53_38","inoperable",1,4,"mental_inst",0,1,0
53,"53_39","inoperable",0,7,"prison",1,0,0
53,"53_40","operable",1,6,"mental_inst",0,1,0
53,"53_41","jealous_rage",0,2,"free",0,0,1
53,"53_42","operable",1,2,"prison",1,0,0
53,"53_43","inoperable",0,4,"mental_inst",0,1,0
53,"53_44","operable",1,2,"mental_inst",0,1,0
53,"53_45","inoperable",0,3,"prison",1,0,0
53,"53_46","jealous_rage",1,5,"mental_inst",0,1,0
53,"53_47","jealous_rage",0,1,"mental_inst",0,1,0
53,"53_48","inoperable",1,3,"prison",1,0,0
53,"53_49","inoperable",0,1,"free",0,0,1
53,"53_50","inoperable",1,1,"free",0,0,1
53,"53_51","inoperable",0,5,"free",0,0,1
53,"53_52","jealous_rage",1,3,"free",0,0,1
53,"53_53","inoperable",0,1,"prison",1,0,0
53,"53_54","jealous_rage",1,7,"mental_inst",0,1,0
53,"53_55","inoperable",0,4,"free",0,0,1
53,"53_56","jealous_rage",1,3,"free",0,0,1
53,"53_57","jealous_rage",0,6,"free",0,0,1
53,"53_58","operable",1,4,"mental_inst",0,1,0
53,"53_59","inoperable",0,1,"prison",1,0,0
53,"53_60","jealous_rage",1,3,"mental_inst",0,1,0
53,"53_61","inoperable",0,6,"free",0,0,1
53,"53_62","jealous_rage",1,4,"mental_inst",0,1,0
53,"53_63","jealous_rage",0,4,"mental_inst",0,1,0
53,"53_64","operable",1,2,"mental_inst",0,1,0
53,"53_65","jealous_rage",0,3,"mental_inst",0,1,0
53,"53_66","operable",1,3,"mental_inst",0,1,0
53,"53_67","inoperable",0,5,"free",0,0,1
53,"53_68","inoperable",1,3,"mental_inst",0,1,0
53,"53_69","operable",0,6,"mental_inst",0,1,0
53,"53_70","jealous_rage",1,7,"prison",1,0,0
53,"53_71","jealous_rage",0,4,"prison",1,0,0
53,"53_72","operable",1,1,"free",0,0,1
53,"53_73","jealous_rage",0,2,"mental_inst",0,1,0
53,"53_74","inoperable",1,6,"mental_inst",0,1,0
53,"53_75","jealous_rage",0,1,"free",0,0,1
53,"53_76","inoperable",1,7,"free",0,0,1
53,"53_77","jealous_rage",0,4,"prison",1,0,0
53,"53_78","operable",1,5,"mental_inst",0,1,0
53,"53_79","operable",0,2,"free",0,0,1
53,"53_80","jealous_rage",1,6,"free",0,0,1
54,"54_1","jealous_rage",0,6,"mental_inst",0,1,0
54,"54_2","operable",1,2,"free",0,0,1
54,"54_3","operable",0,1,"prison",1,0,0
54,"54_4","operable",1,3,"free",0,0,1
54,"54_5","jealous_rage",0,5,"free",0,0,1
54,"54_6","inoperable",1,6,"mental_inst",0,1,0
54,"54_7","inoperable",0,4,"mental_inst",0,1,0
54,"54_8","operable",1,7,"free",0,0,1
54,"54_9","inoperable",0,5,"mental_inst",0,1,0
54,"54_10","jealous_rage",1,1,"free",0,0,1
54,"54_11","operable",0,5,"mental_inst",0,1,0
54,"54_12","jealous_rage",1,3,"prison",1,0,0
54,"54_13","operable",0,1,"prison",1,0,0
54,"54_14","jealous_rage",1,1,"prison",1,0,0
54,"54_15","jealous_rage",0,2,"mental_inst",0,1,0
54,"54_16","jealous_rage",1,6,"free",0,0,1
54,"54_17","operable",0,4,"free",0,0,1
54,"54_18","jealous_rage",1,1,"free",0,0,1
54,"54_19","inoperable",0,3,"prison",1,0,0
54,"54_20","inoperable",1,7,"prison",1,0,0
54,"54_21","operable",0,2,"prison",1,0,0
54,"54_22","inoperable",1,1,"prison",1,0,0
54,"54_23","jealous_rage",0,1,"mental_inst",0,1,0
54,"54_24","inoperable",1,2,"prison",1,0,0
54,"54_25","inoperable",0,2,"prison",1,0,0
54,"54_26","operable",1,2,"prison",1,0,0
54,"54_27","inoperable",0,4,"mental_inst",0,1,0
54,"54_28","inoperable",1,4,"free",0,0,1
54,"54_29","operable",0,5,"free",0,0,1
54,"54_30","inoperable",1,7,"prison",1,0,0
54,"54_31","jealous_rage",0,6,"prison",1,0,0
54,"54_32","inoperable",1,4,"free",0,0,1
54,"54_33","operable",0,2,"prison",1,0,0
54,"54_34","jealous_rage",1,7,"mental_inst",0,1,0
54,"54_35","jealous_rage",0,1,"prison",1,0,0
54,"54_36","inoperable",1,2,"free",0,0,1
54,"54_37","inoperable",0,7,"free",0,0,1
54,"54_38","inoperable",1,3,"mental_inst",0,1,0
54,"54_39","inoperable",0,2,"prison",1,0,0
54,"54_40","operable",1,6,"free",0,0,1
54,"54_41","jealous_rage",0,3,"free",0,0,1
54,"54_42","operable",1,6,"prison",1,0,0
54,"54_43","jealous_rage",0,5,"free",0,0,1
54,"54_44","inoperable",1,3,"prison",1,0,0
54,"54_45","jealous_rage",0,3,"prison",1,0,0
54,"54_46","inoperable",1,2,"free",0,0,1
54,"54_47","operable",0,2,"prison",1,0,0
54,"54_48","operable",1,5,"free",0,0,1
54,"54_49","operable",0,7,"mental_inst",0,1,0
54,"54_50","inoperable",1,2,"prison",1,0,0
54,"54_51","jealous_rage",0,2,"prison",1,0,0
54,"54_52","inoperable",1,1,"mental_inst",0,1,0
54,"54_53","jealous_rage",0,6,"mental_inst",0,1,0
54,"54_54","operable",1,7,"prison",1,0,0
54,"54_55","jealous_rage",0,3,"prison",1,0,0
54,"54_56","inoperable",1,6,"free",0,0,1
54,"54_57","inoperable",0,5,"mental_inst",0,1,0
54,"54_58","operable",1,5,"free",0,0,1
54,"54_59","inoperable",0,4,"free",0,0,1
54,"54_60","jealous_rage",1,2,"free",0,0,1
54,"54_61","operable",0,2,"free",0,0,1
54,"54_62","operable",1,2,"prison",1,0,0
54,"54_63","jealous_rage",0,3,"prison",1,0,0
54,"54_64","operable",1,2,"prison",1,0,0
54,"54_65","jealous_rage",0,2,"mental_inst",0,1,0
54,"54_66","jealous_rage",1,4,"free",0,0,1
54,"54_67","operable",0,2,"free",0,0,1
54,"54_68","jealous_rage",1,3,"prison",1,0,0
54,"54_69","jealous_rage",0,3,"mental_inst",0,1,0
54,"54_70","inoperable",1,2,"free",0,0,1
54,"54_71","inoperable",0,4,"mental_inst",0,1,0
54,"54_72","jealous_rage",1,2,"mental_inst",0,1,0
54,"54_73","operable",0,4,"prison",1,0,0
54,"54_74","inoperable",1,7,"prison",1,0,0
54,"54_75","operable",0,5,"mental_inst",0,1,0
54,"54_76","operable",1,6,"mental_inst",0,1,0
54,"54_77","jealous_rage",0,2,"free",0,0,1
54,"54_78","jealous_rage",1,6,"mental_inst",0,1,0
54,"54_79","operable",0,3,"prison",1,0,0
54,"54_80","jealous_rage",1,1,"free",0,0,1
55,"55_1","jealous_rage",0,1,"mental_inst",0,1,0
55,"55_2","jealous_rage",1,4,"free",0,0,1
55,"55_3","inoperable",0,6,"prison",1,0,0
55,"55_4","inoperable",1,2,"mental_inst",0,1,0
